wing,source,url,section,page_type_observed,title,description,h1,h2_sample
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/custom-commands,platform,feature,Custom AI Prompt: Control How Your Receptionist Talks and A…,"Write plain-English instructions to control your AI receptionist's tone, business rules, topics to avoid, and specific phrasing.",Custom AI Prompt: Control How Your Receptionist Talks and Acts,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/voicemail,platform,feature,Voicemail: Let Callers Leave Messages When the AI Cannot He…,"When callers prefer to leave a message, the AI receptionist collects the voicemail and saves it separately in your dashboard.",Voicemail: Let Callers Leave Messages When the AI Cannot Help,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/call-recording,platform,feature,Call Recording: Record and Review Every AI Receptionist Con…,Call recording captures the full audio of every call your AI receptionist handles. Recordings are stored alongside the transcript and call summary.,Call Recording: Record and Review Every AI Receptionist Conversation,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/call-memory,platform,feature,Call Memory: Personalize Every Call Using CRM Data,Call memory connects your AI receptionist to your CRM so it knows who is calling before the conversation starts.,Call Memory: Personalize Every Call Using CRM Data,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/multilingual-support,platform,feature,Multilingual Support: Serve Callers in 20+ Languages Automa…,"Frontdesk detects the caller language and responds natively. English, Spanish, French, Portuguese, Mandarin, and 15+ more languages are supported.",Multilingual Support: Serve Callers in 20+ Languages Automatically,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/spam-blocking,platform,feature,"Spam Blocking: Stop Robocalls, Bots, and Junk Callers Autom…","Frontdesk includes robocall detection, blocked number lists, bot-block phrases, and SMS spam filtering so only real callers reach your AI.","Spam Blocking: Stop Robocalls, Bots, and Junk Callers Automatically",How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/time-controls,platform,feature,Time Controls: Route Calls Differently Based on Business Ho…,Time controls define windows when the AI should route calls differently — like forwarding all calls to a live person during business hours.,Time Controls: Route Calls Differently Based on Business Hours,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/pronunciation-guides,platform,feature,Pronunciation Guides: Teach the AI to Say Your Brand Name C…,"Correct how the AI pronounces your company name, product names, staff names, or industry terms it mispronounces by default.",Pronunciation Guides: Teach the AI to Say Your Brand Name Correctly,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/ambient-noise,platform,feature,Ambient Background Noise: Make AI Calls Feel Human,Add subtle room sounds and keyboard typing to AI calls so callers sense a live person on the line. Reduces the robotic feel and improves caller comfort.,Ambient Background Noise: Make AI Calls Feel Human,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/zapier-integration,platform,feature,"Zapier Integration: Connect Your AI Receptionist to 6,000+…","Send call data from your AI receptionist to any app in the Zapier ecosystem — HubSpot, Slack, Google Sheets, and more.","Zapier Integration: Connect Your AI Receptionist to 6,000+ Apps",How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/api-webhooks,platform,feature,API and Webhooks: Build Custom Integrations with Every Call…,Frontdesk exposes a full REST API and webhook system. Every call event can trigger a webhook to your server with structured JSON.,API and Webhooks: Build Custom Integrations with Every Call Event,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/post-call-sms,platform,feature,Post-Call SMS: Automatically Text Callers After Every Conve…,"Send a text message to the caller immediately after the AI receptionist finishes the conversation. Use it for confirmations, links, or next steps.",Post-Call SMS: Automatically Text Callers After Every Conversation,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/concurrent-calls,platform,feature,Unlimited Concurrent Calls: Handle Every Caller at Once,Frontdesk handles unlimited simultaneous inbound calls. Every caller gets an immediate response with no hold queue.,Unlimited Concurrent Calls: Handle Every Caller at Once,How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk,https://www.myaifrontdesk.com/platform/ai-phone-receptionist/24-7-availability,platform,feature,"24/7 Availability: Answer Every Call After Hours, Weekends,…","Your AI receptionist answers every call at 2am, on weekends, and on holidays with the same quality as a business-hours call.","24/7 Availability: Answer Every Call After Hours, Weekends, and Holidays",How It Works | Who Uses This | Frequently Asked Questions | Explore More Features | Start using this feature today. | Get started | Thought leadership | Industry solutions
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/,home,home-platform-overview,AI Receptionist: 24/7 Call Answering Service,Overview of AI-optimized pages for Frontdesk,AI Receptionist: 24/7 Call Answering Service,
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/ai-receptionist-med-spas-consult-booking-overflow,ai-receptionist-med-spas-consult-booking-overflow,vertical-solution,"AI Receptionist for Med Spas: Consultation Booking, After-Hours Lead Capture, and Safe Front-Desk Overflow","How med spas can use an AI receptionist for consultation booking, after-hours lead capture, routing, and safe front-desk overflow without letting the AI drift into clinical questions.","AI Receptionist for Med Spas: Consultation Booking, After-Hours Lead Capture, and Safe Front-Desk Overflow | AI Receptionist for Med Spas: Consultation Booking, After-Hours Lead Capture, and Safe Front-Desk Overflow | Where it fits best | Where to use human handoff instead | Recommended first pilot",1) Location-aware routing | 2) Provider- and service-specific rules | 3) Clean handoff notes | 4) SMS follow-up with guardrails | 5) Fast escape hatch to a human
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/call-transcription-and-sms-follow-ups,call-transcription-and-sms-follow-ups,other,Call Transcription and SMS Follow‑ups: A Practical Guide for Small Businesses,"SMS follow‑up after calls: TL;DR on transcripts→automated texts and a practical 10DLC checklist. Learn triggers, consent/STOP‑HELP, and CRM/calendar integration to boost show rates.",Call Transcription and SMS Follow‑ups: A Practical Guide for Small Businesses | SMS follow‑up after calls | How it works end‑to‑end | SMS follow‑up patterns that consistently work | 10DLC (U.S.) essentials for compliant SMS,Why pair live call transcription with SMS follow‑ups
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/white-label-reseller-agencies,white-label-reseller-agencies,partner-channel,"White‑Label My AI Front Desk for Agencies: How to Launch, Price, and Scale","Agency playbook for My AI Front Desk white‑label: custom wholesale pricing, full branding, Stripe billing, packaging templates, onboarding steps, GTM guide, FAQs, and KPIs. See white-label page for current rates.","White‑Label My AI Front Desk for Agencies: How to Launch, Price, and Scale | Introduction | Who this program is for (and not for) | What you get as a white‑label reseller | Economics: wholesale, overages, and margin models",
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/hubspot-integration,hubspot-integration,integration,HubSpot integration,"Connect My AI Front Desk to HubSpot: auto‑create contacts, companies, and call tasks with summaries and transcript URLs. Includes field maps, setup, QA, and security notes.",HubSpot integration | Introduction | What syncs to Hub | Default field mapping (recommended) | Setup (native Hub,Supported objects and actions | Contact mapping | Company mapping (optional) | Task (Call) mapping | Deduplication rules (recommended)
